FSTV_YEAR,FSTV_ID,FSTV_REPS_NM,FSTV_NM,SIDO_CD,SIDO_NM,SGG_NM,ADONG_NM,LRFRN_DIV_CD,LRFRN_DIV_NM,FSTV_PERD_CNT,SUM_CNSM_AMT,SUM_CNSM_AMT_1000,SUM_CNSM_AMT_AVG,SUM_CNSM_AMT_1000_AVG
2022,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,0,현지인,4,41664561.6,41665,10416140,10416
2023,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,99,전체,4,276689078.59999996,276689,69172270,69172
2023,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,3,내국인,4,275736608.59999996,275737,68934152,68934
2023,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,2,외국인,4,952470,952,238118,238
2023,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,1,외지인,4,274763937.4,274764,68690984,68691
2023,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,0,현지인,4,972671.2,973,243168,243
2024,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,99,전체,4,416604624,416605,104151156,104151
2024,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,3,내국인,4,415845824,415846,103961456,103962
2024,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,2,외국인,4,758800,759,189700,190
2024,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,1,외지인,4,327000129.29999995,327000,81750032,81750
2024,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,0,현지인,4,88845694.7,88846,22211424,22212
2025,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,99,전체,4,271320405.4,271320,67830101,67830
2025,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,3,내국인,4,268894945.4,268895,67223736,67224
2025,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,2,외국인,4,2425460,2425,606365,606
2025,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,1,외지인,4,266340345.59999996,266340,66585086,66585
2025,KCTF0025,밀양아리랑대축제,밀양아리랑대축제,48,경상남도,밀양시,삼문동,0,현지인,4,2554599.8,2555,638650,639
2018,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,99,전체,10,4144437650.600001,4144438,414443765,414444
2018,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,3,내국인,10,4079705041.600001,4079705,407970504,407970
2018,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,2,외국인,10,64732609,64733,6473261,6473
2018,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,1,외지인,10,4068664444.400001,4068664,406866444,406866
2018,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,0,현지인,10,11040597.200000001,11041,1104060,1104
2019,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,99,전체,10,4062293626.9000006,4062294,406229363,406229
2019,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,3,내국인,10,4002940606.1000004,4002941,400294061,400294
2019,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,2,외국인,10,59353020.8,59353,5935302,5935
2019,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,1,외지인,10,3994816863.2000003,3994817,399481686,399482
2019,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,0,현지인,10,8123742.899999999,8124,812374,812
2022,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,99,전체,31,18445360559.89999,18445361,595011631,595012
2022,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,3,내국인,31,18315079094.499992,18315079,590809003,590809
2022,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,2,외국인,31,130281465.39999999,130281,4202628,4203
2022,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,1,외지인,31,18289177599.199993,18289178,589973471,589973
2022,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,0,현지인,31,25901495.299999997,25901,835532,836
2023,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,99,전체,17,9718024500.100002,9718025,571648500,571649
2023,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,3,내국인,17,9610894907.7,9610895,565346759,565347
2023,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,2,외국인,17,107129592.4,107130,6301741,6302
2023,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,1,외지인,17,9581151251,9581151,563597132,563597
2023,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,0,현지인,17,29743656.7,29744,1749627,1750
2024,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,99,전체,17,9074913928.3,9074914,533818466,533818
2024,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,3,내국인,17,9006824451.599998,9006824,529813203,529813
2024,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,2,외국인,17,68089476.69999999,68089,4005263,4005
2024,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,1,외지인,17,8983290126.5,8983290,528428831,528429
2024,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,0,현지인,17,23534325.099999998,23534,1384372,1384
2025,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,99,전체,17,10182354853.7,10182355,598962050,598962
2025,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,3,내국인,17,10094492284,10094492,593793664,593794
2025,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,2,외국인,17,87862569.69999999,87863,5168386,5168
2025,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,1,외지인,17,10022231918.900002,10022232,589543054,589543
2025,KCTF0026,보령머드축제,보령머드축제,44,충청남도,보령시,대천5동,0,현지인,17,72260365.10000001,72260,4250610,4251
2018,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,99,전체,5,350204074.1999999,350204,70040815,70041
2018,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,3,내국인,5,347797904.1999999,347798,69559581,69560
2018,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,2,외국인,5,2406170,2406,481234,481
2018,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,1,외지인,5,347519736.29999995,347520,69503947,69504
2018,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,0,현지인,5,278167.9,278,55634,56
2019,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,99,전체,5,504209716.2000001,504210,100841943,100842
2019,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,3,내국인,5,499428504.4000001,499429,99885701,99886
2019,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,2,외국인,5,4781211.8,4781,956242,956
2019,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,1,외지인,5,498985608.3000001,498986,99797122,99797
2019,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,0,현지인,5,442896.1,443,88579,89
2023,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,99,전체,9,763946319.8,763946,84882924,84883
2023,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,3,내국인,9,758379700,758380,84264411,84264
2023,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,2,외국인,9,5566619.8,5567,618513,619
2023,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,1,외지인,9,757205275.4000001,757205,84133919,84134
2023,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,0,현지인,9,1174424.6,1174,130492,130
2024,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,99,전체,5,437725112.50000006,437725,87545023,87545
2024,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,3,내국인,5,434152924.6,434153,86830585,86831
2024,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,2,외국인,5,3572187.9000000004,3572,714438,714
2024,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,1,외지인,5,433934306.8,433934,86786861,86787
2024,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,0,현지인,5,218617.8,219,43724,44
2025,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,99,전체,5,747406648.8,747407,149481330,149481
2025,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,3,내국인,5,743349402,743349,148669880,148670
2025,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,2,외국인,5,4057246.8,4057,811449,811
2025,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,1,외지인,5,742746341.2,742746,148549268,148549
2025,KCTF0027,보성다향대축제,보성다향대축제,46,전남광주통합특별시,보성군,보성읍,0,현지인,5,603060.8,603,120612,121
2018,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,99,전체,8,624868301.5,624868,78108538,78108
2018,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,3,내국인,8,624866341.5,624866,78108293,78108
2018,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,2,외국인,8,1960,2,245,0
2018,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,1,외지인,8,624158840.4,624159,78019855,78020
2018,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,0,현지인,8,707501.1,708,88438,88
2019,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,99,전체,9,731319905.1999999,731320,81257767,81258
2019,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,3,내국인,9,727810979.5999999,727811,80867887,80868
2019,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,2,외국인,9,3508925.6,3509,389881,390
2019,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,1,외지인,9,727138696.8999999,727139,80793189,80793
2019,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,0,현지인,9,672282.7,672,74698,75
2022,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,99,전체,9,698289636.9000001,698290,77587737,77588
2022,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,3,내국인,9,695345537.7,695346,77260615,77261
2022,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,2,외국인,9,2944099.2,2944,327122,327
2022,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,1,외지인,9,694918064.0000001,694918,77213118,77213
2022,KCTF0028,봉화은어축제,봉화은어축제,47,경상북도,봉화군,봉화읍,0,현지인,9,427473.7,427,47497,47
2018,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,99,전체,3,493012005.5,493012,164337335,164337
2018,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,3,내국인,3,492718635.5,492719,164239545,164240
2018,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,2,외국인,3,293370,293,97790,98
2018,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,1,외지인,3,488424795.2,488425,162808265,162808
2018,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,0,현지인,3,4293840.3,4294,1431280,1431
2019,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,99,전체,3,462336717.50000006,462337,154112239,154112
2019,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,3,내국인,3,461660265.90000004,461660,153886755,153887
2019,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,2,외국인,3,676451.6,676,225484,225
2019,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,1,외지인,3,455215179.3000001,455215,151738393,151738
2019,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,0,현지인,3,6445086.6,6445,2148362,2148
2022,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,99,전체,27,2256990522.4,2256991,83592242,83592
2022,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,3,내국인,27,2250933793.5,2250934,83367918,83368
2022,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,2,외국인,27,6056728.899999999,6057,224323,224
2022,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,1,외지인,27,2188438471,2188438,81053277,81053
2022,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,0,현지인,27,62495322.5,62495,2314642,2315
2023,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,99,전체,3,448386984.70000005,448387,149462328,149462
2023,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,3,내국인,3,447013924.1000001,447014,149004641,149005
2023,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,2,외국인,3,1373060.5999999999,1373,457687,458
2023,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,1,외지인,3,442837895.4000001,442838,147612632,147613
2023,KCTF0029,부안마실축제,부안마실축제,52,전북특별자치도,부안군,부안읍,0,현지인,3,4176028.7,4176,1392010,1392
